Id,SalePrice
2847,201268.73333333334
2848,210597.21333333335
2849,213699.85
2850,275203.2133333333
2851,236246.36666666667
2852,220177.09
2853,238260.46
2854,141257.38095238095
2855,183345.13666666666
2856,218034.32916666666
2857,190477.0125
2858,191720.43166666667
2859,142673.91333333333
2860,126879.0
2861,122803.53
2862,193671.05666666667
2863,119505.33333333333
2864,269217.61666666664
2865,144193.34666666668
2866,136150.49404761905
2867,102965.69666666667
2868,111558.97666666667
2869,127344.21333333333
2870,152895.92
2871,104441.56
2872,58349.71333333333
2873,115835.56666666667
2874,134947.23333333334
2875,122986.34666666666
2876,166585.57666666666
2877,142040.67666666667
2878,156574.66666666666
2879,136921.24
2880,108070.33333333333
2881,141128.02333333335
2882,144467.59
2883,165652.56666666668
2884,177041.44333333333
2885,185185.95666666667
2886,174508.33666666667
2887,103551.61333333333
2888,124425.51333333334
2889,65724.23666666666
2890,82449.87
2891,139686.73
2892,64205.15666666667
2893,120644.66
2894,65444.33
2895,273150.2
2896,269368.1566666667
2897,189143.60666666666
2898,151222.0071111111
2899,239696.13666666666
2900,161067.78333333333
2901,163971.02333333335
2902,181376.56944444444
2903,293241.87666666665
2904,355469.69
2905,127445.89666666667
2906,187887.47666666665
2907,117865.29
2908,127288.16666666667
2909,153211.53866666666
2910,84232.70333333334
2911,88070.22666666667
2912,145042.0
2913,85791.36333333333
2914,86309.03
2915,89418.44666666667
2916,89111.19666666667
2917,162591.50666666665
2918,113170.73333333334
2919,237893.46666666667
