sample_id,property_organic_content
test_01076,48.795314956159714
test_01077,46.036107874608554
test_01078,9.746554075309577
test_01079,17.952087332732795
test_01080,19.39947663236006
test_01081,13.640925797105051
test_01082,26.48663560069436
test_01083,18.88355750381432
test_01084,49.70932650179968
test_01085,30.360349252190428
test_01086,17.33329671618021
test_01087,14.05296915007693
test_01088,33.68954073906406
test_01089,17.229809631078894
test_01090,54.83382573645855
test_01091,13.853480024701849
test_01092,25.47536250591738
test_01093,28.488292359820548
test_01094,15.675241567748833
test_01095,32.522822614273956
test_01096,74.56500730349111
test_01097,50.06024706227519
test_01098,54.585869451963575
test_01099,18.250951743123466
test_01100,76.25992345360861
test_01101,16.64031114270847
test_01102,20.018615479918054
test_01103,36.92363197614342
test_01104,20.0207489237565
test_01105,20.377381770316163
test_01106,34.91571634595952
test_01107,40.14048382369207
test_01108,71.17712430352685
test_01109,43.77560079408822
test_01110,47.81699320489934
test_01111,48.91768132317916
test_01112,23.663716228076215
test_01113,16.237986449046552
test_01114,22.054998454647546
test_01115,33.04184560609803
test_01116,38.1594113854405
test_01117,33.361239469726556
test_01118,21.002422272330968
test_01119,30.318753660357935
test_01120,38.34249879653522
test_01121,51.564059069065806
test_01122,56.23444934368531
test_01123,18.87224031309328
test_01124,27.68644102706803
test_01125,49.126411239796866
test_01126,55.11994908017873
test_01127,17.037990879207836
test_01128,79.83324197871016
test_01129,26.74527468084396
test_01130,43.5307126245432
test_01131,15.000140293850595
test_01132,21.023935783805577
test_01133,30.207485831427153
test_01134,64.69813886017327
test_01135,29.666359169495472
test_01136,32.24002287328483
test_01137,22.20474513374847
test_01138,101.17513624583655
test_01139,9.946044948169547
test_01140,55.56625111376271
test_01141,14.519024100097827
test_01142,48.65936489133669
test_01143,16.310878449861455
test_01144,55.923803850298
test_01145,24.735976523461055
test_01146,33.0669642354509
test_01147,20.53858894623345
test_01148,17.457244320488066
test_01149,43.48126193665846
test_01150,14.047843322728221
test_01151,16.301799829274188
test_01152,22.113440467417494
test_01153,68.010522496834
test_01154,80.11719214020233
test_01155,41.979609589491545
test_01156,21.156115073989195
test_01157,24.14316882193128
test_01158,125.50393844325076
test_01159,30.87459487094709
test_01160,18.159336263279293
test_01161,65.89196261060503
test_01162,20.229677398700577
test_01163,77.45892977845043
test_01164,25.702571856454956
test_01165,19.140875605498337
test_01166,16.723039429432298
test_01167,25.695606246453686
test_01168,108.47431500911057
test_01169,19.565962950154464
test_01170,53.783009830865204
test_01171,18.454025188379653
test_01172,34.83548902993316
test_01173,18.267957642607676
test_01174,27.595189234238585
test_01175,43.71529415998181
test_01176,20.24985971769055
test_01177,26.19780753787641
test_01178,21.602108292436892
test_01179,48.835337940124795
test_01180,11.032200350556149
test_01181,40.105908016292766
test_01182,40.78862739073979
test_01183,48.30488660198588
test_01184,41.67636449282245
test_01185,14.648401087827944
test_01186,30.15457509196686
test_01187,24.24152044873731
test_01188,27.439765325433616
test_01189,13.955988461290096
test_01190,29.00689251154916
test_01191,16.69129826978038
test_01192,65.47666920154394
test_01193,27.49218506221961
test_01194,35.31269127234844
test_01195,38.67707706993623
test_01196,70.8850480948533
test_01197,77.02367145171479
test_01198,42.65100567145809
test_01199,67.42186104525034
test_01200,35.610391916764584
test_01201,22.375647048700237
test_01202,76.76176960138261
test_01203,57.42188889749141
test_01204,24.016422490357577
test_01205,26.28861606658707
test_01206,34.91419227656324
test_01207,17.117593732933624
test_01208,19.593500430190176
test_01209,17.193712161054545
test_01210,23.34233531978511
test_01211,45.04756683016927
test_01212,17.33347268921504
test_01213,38.52296641472794
test_01214,55.06781281773895
test_01215,16.119108570686553
test_01216,26.80934224915675
test_01217,35.96312955070509
test_01218,48.95028660314018
test_01219,32.74768421212291
test_01220,26.73201559203931
test_01221,71.81174772968693
test_01222,47.97286520440616
test_01223,25.0280378419623
test_01224,25.381255774256452
test_01225,41.890585572123065
test_01226,36.46539602220603
test_01227,16.21452724271199
test_01228,14.972661913220032
test_01229,47.37688346492497
test_01230,26.173380578614694
test_01231,26.395513132174464
test_01232,38.30497313878436
test_01233,25.617079580828005
test_01234,23.97634449150424
test_01235,27.955552541019575
test_01236,21.66922051525479
test_01237,15.942992693483854
test_01238,31.256367421518426
test_01239,47.96233716170039
test_01240,40.01953870562147
test_01241,19.14052111790673
test_01242,37.84403847276984
test_01243,33.6422760670246
test_01244,23.53033558747903
test_01245,8.8138532614681
test_01246,31.629031681587332
test_01247,30.018048130502713
test_01248,11.3322905551253
test_01249,24.40603716175567
test_01250,18.561811206413044
test_01251,18.10863035574804
test_01252,36.07278083699201
test_01253,28.490316698763273
test_01254,19.621018079089986
test_01255,63.13115698060748
test_01256,27.729095216834303
test_01257,14.081871891544699
test_01258,16.769589173370434
test_01259,11.692363312363927
test_01260,91.70657942329247
test_01261,14.267663898561201
test_01262,19.78530506616081
test_01263,60.66986296756967
test_01264,43.53028872018576
test_01265,20.29036567310594
test_01266,48.80671505053215
test_01267,49.46045003123886
test_01268,23.745472164908243
test_01269,76.75355999040231
test_01270,29.06692740198654
test_01271,15.866714382082654
test_01272,53.335886909900275
test_01273,18.418238317716757
test_01274,20.34881552033157
test_01275,20.08488577193112
test_01276,49.62939555182393
test_01277,21.794424114580057
test_01278,34.894391876692154
test_01279,96.531857713758
test_01280,50.345015775091085
test_01281,52.597523775324774
test_01282,32.60106415378096
test_01283,13.48320651001119
test_01284,114.14812873972748
test_01285,49.045768692567016
test_01286,22.16014801531626
test_01287,14.836492695229998
test_01288,13.629479260147482
test_01289,28.279214011865484
test_01290,52.31519134293943
test_01291,12.582300558421355
test_01292,42.38972406003891
test_01293,32.183577667549415
test_01294,23.28532720362589
test_01295,25.830059869334832
test_01296,19.308958152164543
test_01297,33.71332943009166
test_01298,15.327064327298501
test_01299,15.290959539789444
test_01300,26.105171127530184
test_01301,14.323567554942278
test_01302,37.30709824664915
test_01303,23.87358336565587
test_01304,44.141133918067396
test_01305,21.13586784397566
test_01306,14.263356187830775
test_01307,16.748711958665066
test_01308,41.994699801268396
test_01309,18.60705120519563
test_01310,23.262330550638627
test_01311,58.427207075392914
test_01312,69.75410511266026
test_01313,26.47619807707938
test_01314,15.049928342474951
test_01315,49.93320817875144
test_01316,54.747784233632366
test_01317,55.40800949461202
test_01318,32.77760873916287
test_01319,63.00611692862883
test_01320,17.436507544905016
test_01321,14.808352165538375
test_01322,22.014472762754675
test_01323,29.317859103314305
test_01324,22.664430632175524
test_01325,14.582194252817706
test_01326,16.82827203086012
test_01327,34.83670701515333
test_01328,40.54370125858564
test_01329,39.57800761046389
test_01330,24.496700023888188
test_01331,44.85714158380789
test_01332,32.01194025233064
test_01333,66.62149671121252
test_01334,32.06887733058967
test_01335,13.063966080337442
test_01336,33.45348625059857
test_01337,21.75934768397777
test_01338,19.396001933526914
test_01339,12.138792913689384
test_01340,61.17537272246955
test_01341,18.495259939830426
test_01342,45.995922289329286
test_01343,17.134706322295198
test_01344,14.417512139590707
test_01345,25.123787292382907
test_01346,56.801937364583544
test_01347,74.77711970486192
test_01348,23.241531798965003
test_01349,24.483984538534934
test_01350,14.139198516026434
test_01351,60.390782338822454
test_01352,11.800603607739832
test_01353,34.03714079211703
test_01354,34.32119202521791
test_01355,44.692981380408334
test_01356,27.849080549084526
test_01357,25.441717086707705
test_01358,18.419671102869266
test_01359,31.04522248108678
test_01360,59.87740838917299
test_01361,61.30201631813585
test_01362,46.84886975786317
test_01363,59.10473101248924
test_01364,62.896109409702014
test_01365,27.75185136359375
test_01366,35.96450278908871
test_01367,47.98807185535843
test_01368,67.41614690673616
test_01369,15.541346829847441
test_01370,20.307684327116753
test_01371,21.39675843466265
test_01372,58.909556585726726
test_01373,34.17152776995706
test_01374,62.29934350302178
test_01375,40.7047682682027
test_01376,19.537610541026112
test_01377,16.394804609594082
test_01378,98.28888972251144
test_01379,22.937856087618577
test_01380,38.491883633492435
test_01381,17.900355982727014
test_01382,12.774082385804713
test_01383,27.105031425966832
test_01384,43.33033912053759
test_01385,22.853699203132912
test_01386,12.072979620401417
test_01387,44.35671404117402
test_01388,36.673066954262524
test_01389,22.685246341943788
test_01390,21.35517275686953
test_01391,30.027081747556338
test_01392,13.54834146351305
test_01393,14.32926582735075
test_01394,22.87424590802118
test_01395,19.53651421885478
test_01396,18.13803134118681
test_01397,28.647116390655164
test_01398,21.106932219909602
test_01399,45.39602227295764
test_01400,29.601719078360407
test_01401,19.786166027960547
test_01402,62.38611896006849
test_01403,43.79060916579057
test_01404,22.3633919594423
test_01405,25.44837722099996
test_01406,18.330025760782206
test_01407,15.773462394642015
test_01408,22.490385349842903
test_01409,112.78616069142012
test_01410,27.394452940098375
test_01411,30.136285697506178
test_01412,11.08970549000738
test_01413,20.43370150145278
test_01414,44.945900249883906
test_01415,20.020070953579726
test_01416,18.030257707361763
test_01417,22.926978013264254
test_01418,73.25668647857319
test_01419,17.38043916853436
test_01420,14.868610455832624
test_01421,17.188897596931163
test_01422,50.270716843472314
test_01423,22.979295245946084
test_01424,29.861455685659433
test_01425,43.467286822554385
test_01426,17.280671207315933
test_01427,18.31611257742319
test_01428,31.77520213872964
test_01429,21.986056889920583
test_01430,68.7308421963815
test_01431,112.31995068781217
test_01432,24.10977073563795
test_01433,47.85947058800301
test_01434,25.272225225271466
test_01435,48.43974738116365
test_01436,20.247543824983502
test_01437,52.4280398537998
test_01438,15.63945752280093
test_01439,20.069563034843277
test_01440,20.546289555290024
test_01441,24.013548163545742
test_01442,13.785523979553636
test_01443,47.93211984421565
test_01444,16.02810889345003
test_01445,73.15523624776048
test_01446,24.962869098200702
test_01447,45.85355020475906
test_01448,44.47022683135087
test_01449,32.237161404489825
test_01450,33.39014620813823
test_01451,57.26636071638766
test_01452,17.980244859003626
test_01453,32.012676062363944
test_01454,38.99465187767048
test_01455,52.6912286779214
test_01456,52.47597567555287
test_01457,39.06540454884336
test_01458,43.39959601885439
test_01459,13.891049995597331
test_01460,14.505973695336042
test_01461,25.67019079677117
test_01462,72.93863278460455
test_01463,24.276960639937435
test_01464,30.32008459085718
test_01465,15.546962801514809
test_01466,17.858395678976724
test_01467,25.816927916457985
test_01468,14.965277225667702
test_01469,19.481826412998817
test_01470,29.870606578488612
test_01471,40.57084171225024
test_01472,23.39642832414012
test_01473,106.20012466858199
test_01474,37.938099263168304
test_01475,29.46955180406305
test_01476,33.30837275070003
test_01477,13.701157381827182
test_01478,62.14698613997344
test_01479,49.816590678079365
test_01480,73.40791408698284
test_01481,66.52131700596746
test_01482,45.85064155638513
test_01483,15.486070486411728
test_01484,14.065630906128163
test_01485,49.19217242569589
test_01486,50.51031222339344
test_01487,29.793890384879365
test_01488,67.61248901944495
test_01489,36.313267506744396
test_01490,14.72943035693017
test_01491,23.408633035874423
test_01492,16.062563499966757
test_01493,44.10556773440943
test_01494,12.954268124452506
test_01495,18.200468840871856
test_01496,14.008020154689106
test_01497,24.67007428971068
test_01498,13.540778141819686
test_01499,43.041027703184106
test_01500,6.088176342602332
test_01501,12.153045443709967
test_01502,44.74889065616585
test_01503,19.061424244857573
test_01504,10.550874573041131
test_01505,24.615849874260626
test_01506,15.114744330250318
test_01507,63.20520710836034
test_01508,30.31981745051837
test_01509,13.213094258992289
test_01510,57.15504610570209
test_01511,25.482944480611433
test_01512,26.644973035357925
test_01513,76.65271039040181
test_01514,21.252032115757498
test_01515,17.97703233550494
test_01516,31.902167853206414
test_01517,47.01397525791814
test_01518,17.06545299774535
test_01519,17.039572326817233
test_01520,17.870105364286893
test_01521,33.105528926948274
test_01522,24.60423411970254
test_01523,59.077984368456825
test_01524,47.40678440641767
test_01525,16.805136969705263
test_01526,10.357441737229921
test_01527,27.897518646644677
test_01528,23.937193928066506
test_01529,63.44209075975065
test_01530,10.48533668748519
test_01531,18.513523902995296
test_01532,18.959352271245564
test_01533,16.626936760934093
test_01534,24.385780057652433
test_01535,106.93133507512331
test_01536,18.684287173695576
test_01537,55.487692952997406
test_01538,33.883002836204795
test_01539,34.94794308023677
test_01540,57.58238546022327
test_01541,19.40391757363134
test_01542,28.85281640815856
test_01543,47.26795857474215
test_01544,43.39230773954156
test_01545,22.5800255820241
test_01546,26.181673842867788
test_01547,19.74846687619329
test_01548,53.29708858342733
test_01549,21.344964558599074
test_01550,38.78818800015349
test_01551,26.612164981470663
test_01552,27.37212493202107
test_01553,15.402383150477288
test_01554,44.8340497750449
test_01555,28.055352995609603
test_01556,57.195913213449025
test_01557,18.075297932703883
test_01558,22.992925681339745
test_01559,12.786544388909583
test_01560,67.31980236016518
test_01561,89.7225920532037
test_01562,22.78036521206889
test_01563,12.73766043162583
test_01564,13.54182254834916
test_01565,20.699419599632275
test_01566,30.121658160562713
test_01567,45.13543463186162
test_01568,21.48819300070432
test_01569,18.189483803311624
test_01570,33.80102041461036
test_01571,38.38328944014255
test_01572,14.219596958555508
test_01573,26.926814611497754
test_01574,13.763764792211052
test_01575,23.943786422762937
test_01576,21.59203339495868
test_01577,30.88197663290788
test_01578,26.78767600912754
test_01579,43.29447829545123
test_01580,21.091418296095746
test_01581,34.86967614425615
test_01582,21.63039130478678
test_01583,55.76517218572799
test_01584,13.797988257707718
test_01585,57.79266944587249
test_01586,19.643392960490736
test_01587,31.89301366700996
test_01588,85.03094825263065
test_01589,65.41816842758489
test_01590,41.47238433169734
test_01591,33.45088180618395
test_01592,34.283161869541985
test_01593,33.34510670689496
test_01594,26.354551371151615
test_01595,16.22661589831799
test_01596,78.37534521517459
test_01597,16.903657167960443
test_01598,22.217117791071065
test_01599,64.345533311693
test_01600,23.021323621594142
test_01601,46.077965962770115
test_01602,33.103176212307474
test_01603,21.194621141761854
test_01604,16.697985790116384
test_01605,41.24215982840268
test_01606,51.58896933053014
test_01607,88.13674842769365
test_01608,41.3397625180409
test_01609,23.188634492930124
test_01610,23.72809463107783
test_01611,64.6549871182222
test_01612,18.012575415033073
test_01613,15.226677107353648
test_01614,18.859893095924928
test_01615,22.83374283674876
test_01616,56.52267808799296
test_01617,15.269639153297984
test_01618,22.886539131959495
test_01619,16.144566329929717
test_01620,54.590212306874704
test_01621,87.21681836321333
test_01622,31.004589578956324
test_01623,12.25122394285469
test_01624,47.27123563575933
test_01625,34.08706895326318
test_01626,19.28603932248364
test_01627,23.7550970616971
test_01628,32.33465302693401
test_01629,38.536592834684384
test_01630,43.01481004377057
test_01631,12.647182577667765
test_01632,49.83549050942359
test_01633,14.251915128552252
test_01634,18.86098759868306
test_01635,7.672611871885413
test_01636,16.479731516992132
test_01637,28.80243019308229
test_01638,13.257927450170797
test_01639,41.33487406847554
test_01640,16.36285489616899
test_01641,33.030239950108886
test_01642,33.320281827217066
test_01643,76.92364925558161
test_01644,44.437334163520816
test_01645,23.13010058495188
test_01646,29.269729597772248
test_01647,19.37026364521825
test_01648,44.59183353166951
test_01649,48.48304151327798
test_01650,50.32913014471633
test_01651,21.66118301676941
test_01652,33.661938087403655
test_01653,23.39333081175922
test_01654,47.697281001888534
test_01655,27.743443331690067
test_01656,18.014545315331706
test_01657,28.907692038390145
test_01658,24.33635533308592
test_01659,31.866754920636424
test_01660,35.414790641117875
test_01661,16.719809022551356
test_01662,65.46580923677875
test_01663,26.06760204338795
test_01664,77.70360259180322
test_01665,14.137906666103756
test_01666,16.261299579415354
test_01667,14.21292389293647
test_01668,30.633861087109814
test_01669,24.122829405903882
test_01670,21.663652853467788
test_01671,23.739893907308804
test_01672,17.560200625930385
test_01673,25.92123397011368
test_01674,31.673244474781505
test_01675,21.685017290259374
test_01676,33.93304517087119
test_01677,30.500695855940933
test_01678,44.030663107572124
test_01679,90.91139016514362
test_01680,15.512827447251087
test_01681,24.111230842760065
test_01682,13.82083461770082
test_01683,80.07679621262017
test_01684,16.223898554478286
test_01685,34.1559523435986
test_01686,59.189855331249206
test_01687,20.03674421080124
test_01688,26.701072813037122
test_01689,22.699216197913806
test_01690,14.936263673199562
test_01691,13.067564596954313
test_01692,15.773427803168982
test_01693,22.103920949066367
test_01694,27.90161663868084
test_01695,20.654869924484977
test_01696,36.80601082595026
test_01697,27.001627353166963
test_01698,26.804200405566284
test_01699,20.500149346154956
test_01700,102.18640766896078
test_01701,25.395770382627674
test_01702,55.56635199788984
test_01703,23.78719609331376
test_01704,57.44647513120525
test_01705,59.42447070945779
test_01706,27.53764025833838
test_01707,17.783105251997682
test_01708,22.71383727599027
test_01709,15.553631311782121
test_01710,35.27816965563811
test_01711,32.07663369117086
test_01712,65.90930323604721
test_01713,47.84983159065176
test_01714,12.410037550568545
test_01715,37.60814943091752
test_01716,11.157189540940854
test_01717,22.096857567871684
test_01718,39.94662669991981
test_01719,26.45927122141516
test_01720,76.06960876213137
test_01721,30.22912601162526
test_01722,25.981066886390824
test_01723,56.47657907324824
test_01724,34.81155017854541
test_01725,32.25840191071036
test_01726,24.172609287711833
test_01727,20.107347939432355
test_01728,17.877458853029225
test_01729,48.17523197410568
test_01730,63.03898220863764
test_01731,20.120081779031104
test_01732,18.80646484932382
test_01733,28.791552259913942
test_01734,17.704757777619772
test_01735,34.53775994382352
test_01736,48.80211734264102
test_01737,31.479213467127586
test_01738,31.453729955838945
test_01739,41.42236612485252
test_01740,16.806971453861983
test_01741,32.352831562406365
test_01742,37.276609235288255
test_01743,43.48217236743035
test_01744,52.51009888492663
test_01745,10.030995897527548
test_01746,22.188071757003584
test_01747,29.40611377035841
test_01748,29.519761983172806
test_01749,28.35385664733031
test_01750,24.72460231015615
test_01751,45.53630320915814
test_01752,23.232828713852953
test_01753,12.241735513319348
test_01754,17.435747479516497
test_01755,36.27640067968733
test_01756,19.594517618224632
test_01757,23.111248868235634
test_01758,23.802589017135197
test_01759,54.59183274413623
test_01760,24.86844185033842
test_01761,19.42155097406639
test_01762,61.320408952525824
test_01763,59.80836229740093
test_01764,22.235177752108047
test_01765,20.739873353775785
test_01766,40.23894069782062
test_01767,25.640058262911303
test_01768,44.629461041368884
test_01769,52.00215111058638
test_01770,27.06661662325994
test_01771,33.137013221807955
test_01772,28.4698708576056
test_01773,35.936930781552995
test_01774,68.59227295669301
test_01775,36.41249582855997
test_01776,12.281235037825473
test_01777,24.503764676620186
test_01778,16.336850815052042
test_01779,21.602572468411736
test_01780,44.29570940369176
test_01781,18.127934433616293
test_01782,19.979338868697443
test_01783,61.39297617572544
test_01784,30.68632694203567
test_01785,30.221986714812395
test_01786,50.10121059284698
test_01787,13.12246766383468
test_01788,36.37091119324073
test_01789,22.72844876112238
test_01790,41.01098010403757
test_01791,60.07562130240889
test_01792,29.720742517140724
test_01793,17.472632089475947
test_01794,87.96369831947565
test_01795,26.098218743900798
test_01796,32.80424257967519
test_01797,29.087157264138284
test_01798,16.839632440966817
test_01799,11.477337658924734
test_01800,42.473220787380285
test_01801,13.706005371361517
test_01802,36.20147988939748
test_01803,36.207800304839736
test_01804,26.02450038367392
test_01805,47.30644179723949
test_01806,21.295185683188258
test_01807,14.191858567167808
test_01808,73.00818217072776
test_01809,21.02801382982863
test_01810,45.60369744339438
test_01811,14.63878479298881
test_01812,22.06406931374878
test_01813,37.87243427964453
test_01814,35.268224347010275
test_01815,9.468545862675207
test_01816,19.905322483172394
test_01817,42.377569723634366
test_01818,15.3177889133326
test_01819,35.672774360497144
test_01820,44.31726889580587
test_01821,24.793018286862957
test_01822,15.281246825522782
test_01823,33.436061486570125
test_01824,16.30515629568486
test_01825,31.570534591845142
test_01826,14.569497191372488
test_01827,26.391134104613503
test_01828,78.7572375964313
test_01829,44.65069141851674
test_01830,28.76494615993346
test_01831,44.74261015015067
test_01832,99.67768634857235
test_01833,41.28164038634052
test_01834,22.151873231245773
test_01835,24.845890305880456
test_01836,28.915352703934804
test_01837,29.260674070635606
test_01838,23.413262361600733
test_01839,17.832917716304557
test_01840,29.217857395101646
test_01841,24.61116758736198
test_01842,36.536845559653436
test_01843,14.767085834590421
test_01844,27.46977289253426
test_01845,109.19596459386314
test_01846,33.44960283645129
test_01847,45.01675441930132
test_01848,39.0703750175812
test_01849,34.13240950188846
test_01850,29.876683474708834
test_01851,30.04476460491079
test_01852,121.27472153596334
test_01853,19.900735568129342
test_01854,25.72421018031555
test_01855,21.52137540819971
test_01856,7.9287994625050064
test_01857,49.78124718928581
test_01858,23.438384361899104
test_01859,31.289752835592203
test_01860,12.229309309270471
test_01861,48.511804721204875
test_01862,30.782073814408427
test_01863,20.45020717098731
test_01864,23.469547587526108
test_01865,61.64775849748268
test_01866,23.551576942816034
test_01867,39.880102713827384
test_01868,63.73165185123109
test_01869,19.5100792740165
test_01870,53.475851980502
test_01871,25.071145132112324
test_01872,19.708778789173948
test_01873,41.49074345007337
test_01874,53.2149456610055
test_01875,45.04801346720229
test_01876,39.98823234532574
test_01877,30.064765241591164
test_01878,52.788412576212714
test_01879,75.10225440992015
test_01880,58.51568772109515
test_01881,52.39704928542447
test_01882,24.25957874333595
test_01883,35.02484623206465
test_01884,19.786565546003054
test_01885,94.66742940228868
test_01886,73.00525378359589
test_01887,21.423944279685134
test_01888,37.78677900597738
test_01889,12.282045053410872
test_01890,73.30661434562835
test_01891,25.71934658067397
test_01892,23.43584646187839
test_01893,60.384867609036746
test_01894,56.618996264722604
test_01895,48.57771284577016
test_01896,17.914060105949183
test_01897,14.333092835148022
test_01898,18.674330861293612
test_01899,57.94082621017638
test_01900,73.90825940405743
test_01901,25.383365979899832
test_01902,21.01116849413411
test_01903,14.566168714084284
test_01904,26.87704136416038
test_01905,21.063344289968555
test_01906,17.627294600208312
test_01907,38.94822139204304
test_01908,73.47204211594912
test_01909,14.67154829130455
test_01910,18.299148514478237
test_01911,28.43007228205649
test_01912,24.527055171877798
test_01913,32.252529326041014
test_01914,14.825399922457558
test_01915,18.231653404899102
test_01916,33.34690618679273
test_01917,14.265557387132727
test_01918,47.65432254367429
test_01919,69.36595401212267
test_01920,18.401884992515143
test_01921,67.63026908268834
test_01922,31.12141982854888
test_01923,15.125437419063593
test_01924,33.29123695904566
test_01925,28.311620495121566
test_01926,15.543161508797805
test_01927,21.51791568127579
test_01928,87.39129939610758
test_01929,30.72929607153126
test_01930,14.788716018622045
test_01931,67.5108273201958
test_01932,15.574598822588522
test_01933,56.9172363472675
test_01934,40.59422616672494
test_01935,26.956839747336595
test_01936,17.390132152018236
test_01937,37.45086863738876
test_01938,18.362894070992414
test_01939,28.81438042311131
test_01940,108.98847388867964
test_01941,70.50972097918391
test_01942,12.839935048501953
test_01943,31.177908762496532
test_01944,32.6764696664642
test_01945,22.463743893912856
test_01946,80.47515425445849
test_01947,12.210653253305916
test_01948,20.430683629278583
test_01949,26.234596652996146
test_01950,42.703053383878206
test_01951,34.61331042629254
test_01952,23.01894128212545
test_01953,25.69050732361764
test_01954,22.017546018121504
test_01955,29.378869183119765
test_01956,100.1824172179004
test_01957,74.39700323491586
test_01958,40.48261437776106
test_01959,72.67471364733673
test_01960,28.052281201926064
test_01961,31.776626774932208
test_01962,42.8334850280888
test_01963,31.10121807533445
test_01964,33.24315412855963
test_01965,21.558530453756116
test_01966,33.77964228752586
test_01967,21.404016466555664
test_01968,21.831900794760248
test_01969,15.709490317695886
test_01970,54.885278255206515
test_01971,34.76637905025103
test_01972,40.25800168763516
test_01973,26.56105582993419
test_01974,37.08806113752992
test_01975,57.30484287701127
test_01976,17.159483129626526
test_01977,24.322806188416195
test_01978,37.42745958242451
test_01979,32.48116482210038
test_01980,49.054717463376605
test_01981,26.394673795734253
test_01982,12.486296512799367
test_01983,31.627234206906415
test_01984,20.46514474930965
test_01985,21.246903013221925
test_01986,25.865180412026167
test_01987,22.411373424990394
test_01988,31.946333478320952
test_01989,15.212100001044286
test_01990,34.1248988804886
test_01991,19.552815545814852
test_01992,36.693563909057744
test_01993,44.39590885735034
test_01994,37.021398586473865
test_01995,33.828852484209094
test_01996,14.71937533446212
test_01997,45.93209411428394
test_01998,23.367684410114045
test_01999,43.150458753445136
test_02000,67.44009203243736
test_02001,19.382709073168222
test_02002,27.20775270646187
test_02003,25.21917517856739
test_02004,21.8065627666098
test_02005,16.916071859394282
test_02006,44.03264801068435
test_02007,28.141893258787757
test_02008,26.877354660957174
test_02009,59.23658013210327
test_02010,18.398372115528687
test_02011,16.369114618962822
test_02012,20.33518614320724
test_02013,29.399562497752477
test_02014,43.74610264184727
test_02015,57.142037326186276
test_02016,18.096098062595793
test_02017,20.691887289878302
test_02018,29.289189089859025
test_02019,31.378200432553207
test_02020,26.671437691721714
test_02021,48.7724580450291
test_02022,26.473418663909495
test_02023,41.229272933528236
test_02024,18.055416345221467
test_02025,118.39594203979095
test_02026,54.98514399482944
test_02027,20.08336452765534
test_02028,34.084998234161375
test_02029,68.78472277223389
test_02030,28.267705399418162
test_02031,11.470332348870784
test_02032,34.542171772231725
test_02033,44.413505205833246
test_02034,21.384820243202135
test_02035,66.44228253384269
test_02036,22.131073493871963
test_02037,16.83269840141496
test_02038,65.64199466383403
test_02039,38.19971681713263
test_02040,20.732414616630066
test_02041,28.48126421249439
test_02042,13.712442510105893
test_02043,19.39625360878652
test_02044,48.84487983828448
test_02045,31.830395044316408
test_02046,26.935857222453443
test_02047,30.238173767609897
test_02048,14.516608378394238
test_02049,35.566435163669006
test_02050,57.616600005707575
test_02051,25.803476605537575
test_02052,47.823254423089374
test_02053,15.287682636704767
test_02054,39.15757838980609
test_02055,18.07829282382795
test_02056,23.224836698656894
test_02057,68.59735752811119
test_02058,16.016088776549037
test_02059,24.118358893283933
test_02060,29.560287798168247
test_02061,23.165290302573137
test_02062,20.992843916681462
test_02063,70.14193531659991
test_02064,20.20533510534143
test_02065,60.595436913770115
test_02066,30.31868380526412
test_02067,10.407009872082037
test_02068,55.21731094671118
test_02069,21.148998724419187
test_02070,22.47475522561416
test_02071,18.890972303959536
test_02072,56.467820139001766
test_02073,33.29167036693055
test_02074,21.282649653554824
test_02075,15.569771258024158
test_02076,24.51161363800686
test_02077,21.747344186450157
test_02078,66.65365863391733
test_02079,43.84620032885988
test_02080,58.00579929258572
test_02081,17.202687950602957
test_02082,27.599027213996756
test_02083,25.506236832119992
test_02084,12.4007789963235
test_02085,21.549117512725548
test_02086,17.300651593626828
test_02087,34.09016080861613
test_02088,74.28261729595438
test_02089,16.898828766105616
test_02090,27.80444050106579
test_02091,17.187931175706158
test_02092,18.73531381358454
test_02093,26.132795626203148
test_02094,30.67102007208673
test_02095,20.262011528922034
test_02096,16.52403685032306
test_02097,44.72803220447529
test_02098,49.93670428339363
test_02099,14.103746212436409
test_02100,15.412864887384293
test_02101,12.863866614719814
test_02102,16.68728219548642
test_02103,24.051334812278633
test_02104,38.694969940444366
test_02105,77.01648457424372
test_02106,22.360668644106063
test_02107,14.224157170989816
test_02108,49.96378597699035
test_02109,29.06770730806453
test_02110,15.614104232805548
test_02111,37.789894311762616
test_02112,92.98089531676446
test_02113,17.613303401726025
test_02114,26.482686269905326
test_02115,19.472470604522123
test_02116,44.85956359439975
test_02117,22.204878989055786
test_02118,29.523906670060747
test_02119,59.47295718726291
test_02120,30.241643499943613
test_02121,29.489601843284305
test_02122,47.98944982871969
test_02123,14.769605858764322
test_02124,24.435455056039633
test_02125,50.2427567566034
test_02126,12.726632503653146
test_02127,19.229944100870036
test_02128,19.622250973323183
test_02129,29.301871273384428
test_02130,52.793440610246094
test_02131,41.50476961398923
test_02132,19.801055617769897
test_02133,45.82761444969187
test_02134,18.631575370354124
test_02135,49.79557884961604
test_02136,19.47445143767818
test_02137,23.216672701603514
test_02138,27.799095223519664
test_02139,51.487442346040815
test_02140,29.992282691087105
test_02141,52.501616139825714
test_02142,37.2091222907678
test_02143,40.26526547784864
test_02144,52.376360380874715
test_02145,41.196334850243595
test_02146,56.200698026366084
test_02147,43.54670639695174
test_02148,49.04650800197929
test_02149,40.425840393758286
test_02150,11.639552485505444
test_02151,27.33653953237951
